e,xsexf,xhsdip,xchld05,single,grd1720,grade16,grd1315,grade12,grde911,white,hisp,black,age,paid1,paid2,paid3,paid4,tcpp1,tcpp2,tcpp3,tcpp4,tcpp5,tcpp6,tcpp7,tcpp8,tcpp9,tcpp10,tcprn1,tcprn2,tcprn3,tcprn4,tcprn5,tcprn6,tcprn7,tcprn8,tcprn9,tcprn10,employ1,employ2,employ3,employ4,employ5,employ6,employ7,employ8,employ9,employ10,employ11,employ12,employ13,employ14,employ15,employ16,employ17,employ18,employ19,employ20,employ21,employ22,employ23,employ24,employ25,employ26,employ27,employ28,employ29,employ30,employ31,employ32,employ33,employ34,employ35,employ36,earn1,earn2,earn3,earn4,earn5,earn6,earn7,earn8,earn9,earn10,earn11,earn12,earn13,earn14,earn15,earn16,earn17,earn18,earn19,earn20,earn21,earn22,earn23,earn24,earn25,earn26,earn27,earn28,earn29,earn30,earn31,earn32,earn33,earn34,earn35,earn36,Y_employ,Y_earn,aid1,aid2,aid3,aid4,aid5,aid6,aid7,aid8,aid9,aid10,aid11,aid12,aid13,aid14,aid15,aid16,aid17,aid18,aid19,aid20,aid21,aid22,aid23,aid24,aid25,aid26,aid27,aid28,aid29,aid30,aid31,aid32,aid33,aid34,aid35,aid36
1,1,0,0,1,0,0,0,0,0,0,0,0,48,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.7572021484375,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,1,0,37,1,0,1,1,1,1,1,1,1,0,0,0,0,0,697.3815307617188,3292.7646484375,2282.0,855.1163940429688,119.74003601074219,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1626.0609130859375,900.3916625976562,1223.2938232421875,0.0,972.220703125,1254.2998046875,581.1875,933.211669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.36761474609375,1095.2254638671875,1706.7783203125,1884.47265625,4348.67578125,1635.252685546875,2043.89599609375,1396.3819580078125,1297.22802734375,1286.15869140625,1225.4013671875,1228.919921875,0.0,0.0,0.0,0.0,0.0,0.0,327.3631896972656,1466.749267578125,0.5833333333333334,798.9038060506185,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,1,0,1,0,0,31,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0,89.11517333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.5775756835938,0.0,870.0130615234375,1995.0499267578125,2735.27587890625,1709.248046875,1586.831787109375,398.7534484863281,0.0,0.0,0.0,629.8472900390625,1955.154541015625,2256.560791015625,2079.21728515625,1767.1109619140625,4048.241943359375,4022.232177734375,3449.667724609375,2710.64208984375,2853.857177734375,2708.68408203125,0.0,2688.47021484375,2754.73828125,0.0,0.5833333333333334,1221.8413738674587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,1,0,1,0,43,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1034.157470703125,1911.4873046875,2041.1328125,2356.603759765625,1297.2454833984375,2385.362548828125,1051.570556640625,0.0,0.0,0.0,0.0,0.0,0.0,102.96136474609375,1812.40771484375,2189.367431640625,382.7762451171875,0.0,0.0,645.7550048828125,0.0,2267.84765625,2527.377197265625,3189.70849609375,3826.66796875,1984.8232421875,2278.2177734375,2049.209228515625,2606.0537109375,2310.01708984375,3233.690185546875,3000.826171875,3433.2412109375,3669.32177734375,0.6944444444444444,1488.550816853841,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,0,0,0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,43,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,464.2584533691406,1169.8262939453125,1260.5003662109375,1401.9998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,119.3495830959744,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,0,0,1,32,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,1148.663818359375,1560.8968505859375,0.0,328.7091064453125,627.9301147460938,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0.0,0.0,0.0,1273.2685546875,3090.30810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.6107406616211,849.9716186523438,0.0,0.0,554.0712890625,1626.34375,1177.80517578125,1246.3553466796875,0.0,66.59864044189453,0.0,0.0,716.5161743164062,426.6814270019531,0.0,0.3055555555555556,309.45918952094183,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
1,1,0,0,0,0,0,0,0,1,1,0,0,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.655338287353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.6585693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,15.175386322869194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
1,1,0,1,1,0,0,0,1,0,0,0,1,22,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,223.9876251220703,2679.758056640625,1653.940185546875,74.97721099853516,0.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3689.233642578125,612.8007202148438,3126.099609375,836.6386108398438,672.7048950195312,1482.6834716796875,0.0,0.0,0.0,1744.5242919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0289306640625,51.771305084228516,0.0,0.0,0.0,0.0,0.0,0.0,0.25,362.62459659576416,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,1,0,0,0,0,0,0,1,0,30,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.0,3021.59130859375,2052.191650390625,2338.279296875,0.0,3389.39990234375,1649.2542724609375,2287.889892578125,18.69318199157715,2618.037109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,0,0,0,1,0,0,0,1,41,1,0,0,0,1,1,1,0,1,1,1,1,1,1,4030.837890625,5254.49462890625,3889.268798828125,0.0,1606.71240234375,4108.35302734375,3340.39990234375,99.26724243164062,3830.255615234375,4877.482421875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,444.7026062011719,4783.677734375,5438.5625,4007.52978515625,547.1943359375,4388.6435546875,4950.99169921875,3926.05859375,634.832275390625,4544.93359375,4940.02001953125,3426.662353515625,227.87445068359375,3929.587890625,5090.5595703125,3516.272216796875,1163.2515869140625,3997.718017578125,5203.521484375,3986.152587890625,715.504150390625,3713.5712890625,5257.92138671875,3507.544677734375,2296.88330078125,4442.140625,4401.59326171875,3775.0361328125,1003.3778076171875,4599.54736328125,4616.669921875,3471.68359375,1266.639892578125,1882.5447998046875,3867.119384765625,2435.6533203125,1.0,3344.5049379136826,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,1,0,0,0,1,0,29,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1647.657470703125,359.84375,3054.8046875,978.7058715820312,0.0,0.0,1228.7608642578125,3287.1240234375,1124.301513671875,5501.021484375,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,105.61798095703125,0.0,4176.7578125,0.0,0.0,0.0,0.0,464.02099609375,0.0,852.3439331054688,884.2171630859375,0.0,0.0,80.40806579589844,0.0,0.0,2328.333740234375,0.0,0.0,0.0,0.0,1748.4910888671875,844.4769287109375,0.0,0.0,0.0,0.0,931.7464599609375,769.1655883789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,366.26610438028973,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,31,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2347.2353515625,1674.4000244140625,1961.237060546875,1575.151611328125,2133.898681640625,1733.722412109375,172.45968627929688,0.0,2019.8861083984375,0.0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,432.5953063964844,2138.851806640625,1846.984130859375,2283.104248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.2481689453125,775.6210327148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6307.515625,0.0,397.4496765136719,2109.819580078125,2327.4189453125,2312.943603515625,2883.322509765625,2784.505126953125,2761.13623046875,2773.179931640625,2845.98583984375,2920.756591796875,3795.868408203125,0.0,1783.6177978515625,0.5277777777777778,1231.275682237413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,0,0,0,1,0,1,0,0,31,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,26.30472183227539,418.54998779296875,2972.18798828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.037841796875,2597.0009765625,1516.4786376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.7574157714844,0.19444444444444445,287.92548804812964,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2684.4375,1819.5814208984375,3844.028076171875,3940.23583984375,4518.5712890625,4163.24658203125,4035.341552734375,0.0,0.0,0.0,0.0,4126.474609375,4103.41162109375,4406.97509765625,3510.623046875,4008.290771484375,4780.7783203125,4292.16455078125,3820.357421875,4533.75830078125,4503.85693359375,4560.70849609375,3787.206298828125,0.0,297.8359680175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,2103.8301027086045,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,0,0,1,0,0,30,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.0,301.67352294921875,4675.19091796875,2033.441162109375,5516.0,5333.4873046875,6279.22412109375,5941.5556640625,5236.07421875,5306.45166015625,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,594.1011352539062,0.0,0.0,0.0,0.0,0.0,1171.5133056640625,1546.7366943359375,647.2821655273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.485107421875,1057.6402587890625,0.0,0.0,0.0,0.0,0.0,708.6153564453125,3661.431884765625,78.33332824707031,0.0,2799.978271484375,3247.72900390625,3056.844970703125,1051.00146484375,0.3611111111111111,561.9914707607693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,1,0,1,0,52,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
1,1,0,0,1,0,0,0,0,1,0,1,0,38,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.8744506835938,1754.144287109375,2444.7265625,1984.7410888671875,1886.8033447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,245.03582594129773,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,1,1,0,1,0,0,1,0,0,1,0,0,32,1,1,1,1,1,0,0,1,1,1,1,1,1,0,834.1229858398438,0.0,0.0,2501.534423828125,3301.40380859375,4056.42041015625,2309.690673828125,1235.2239990234375,2217.173828125,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,420.4915771484375,720.5857543945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,31.696592542860245,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,0,1,0,31,0,0,0,0,1,1,1,1,1,1,1,1,0,0,2806.332763671875,4024.568359375,4156.94091796875,3248.529296875,1953.0,2366.814697265625,2065.515625,651.385498046875,0.0,0.0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1657.298828125,4093.84765625,4719.44970703125,3857.16845703125,4808.83056640625,4042.890625,3254.185546875,0.0,0.0,0.0,1386.9837646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.06591796875,1413.128662109375,279.0722351074219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.3870544433594,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,855.7863616943359,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1,1,0,0,1,0,0,0,0,1,0,0,1,35,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.3958740234375,1340.592529296875,1271.8916015625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1593.803955078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.56787109375,2383.072998046875,2441.14404296875,2286.7275390625,2532.397705078125,2408.34814453125,1098.379150390625,0.0,0.2222222222222222,452.9567057291667,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,1,0,0,1,0,0,0,0,1,1,0,0,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.80685424804688,0.0,0.0,0.0,0.0,1293.75927734375,1407.540771484375,0.0,0.0,0.0,0.0,0.0,0.0,1331.5115966796875,265.298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.9100341796875,2466.451904296875,2528.12353515625,2479.590576171875,0.25,353.33314938015405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,0,1,0,0,0,0,1,1,0,0,31,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0.0,0.0,1041.9700927734375,3048.088134765625,177.8000030517578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,104.33790588378906,0.0,0.0,0.0,2077.02001953125,2472.798828125,2451.739013671875,0.0,0.0,0.0,0.0,0.0,0.0,2342.033935546875,2318.456298828125,2307.615234375,2289.264404296875,0.0,1156.6318359375,2497.754638671875,2537.0595703125,3099.0810546875,5274.02880859375,498.8934326171875,188.10305786132812,1783.967041015625,0.0,1017.2619018554688,2133.724609375,2172.450927734375,0.5277777777777778,1075.617292192247,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,1,0,0,1,0,0,33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0,1,0,25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2557.534912109375,2728.04248046875,1861.34814453125,1370.7486572265625,3431.632568359375,3619.719482421875,3094.296875,485.2158508300781,2296.41357421875,3430.1064453125,1567.666015625,0.0,1967.1336669921875,3144.341064453125,2811.44970703125,2973.34765625,3559.3623046875,3162.41357421875,1597.8729248046875,3311.22216796875,3411.77001953125,0.5555555555555556,1455.0455025566948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,1,0,1,0,24,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,483.0,41.125,1589.4063720703125,1039.6285400390625,869.7701416015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,347.8802490234375,3662.990966796875,4183.77490234375,4096.01220703125,1544.689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,384.3152160644531,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,0,0,1,0,36,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2725.276123046875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.4565124511719,0.0,0.0,453.94219970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,23.42774200439453,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,0,0,1,0,0,37,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1812.10009765625,3713.471923828125,4900.623046875,4598.912109375,4655.91552734375,4557.9189453125,4531.0283203125,4497.8583984375,4458.68994140625,4566.47705078125,4662.9921875,4623.279296875,4587.46484375,4552.201171875,4517.4755859375,4498.7568359375,4467.9013671875,4440.49072265625,4416.40673828125,4371.9462890625,4351.5029296875,4316.89892578125,4280.0263671875,4260.431640625,4241.015625,4205.4228515625,4159.77001953125,4141.2587890625,4486.59765625,3980.003173828125,5056.77685546875,7142.45068359375,6095.5654296875,7093.9228515625,6050.10400390625,0.9722222222222222,4480.37939453125,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
